order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6494,CUST2494,43,PROD1694,UK,2021-06-22,2022-09-15,2,active,2024-10-18,20.16,8,2,Sports,T-Shirt,Clothing,Male
ORD6495,CUST2495,18,PROD1695,UK,2021-12-26,2024-12-31,4,cancelled,2024-10-18,198.39,7,46,Beauty,Camera,Electronics,Male
ORD6496,CUST2496,39,PROD1696,Germany,2022-03-18,2023-03-02,0,cancelled,2025-04-04,193.9,5,6,Home,Football,Sports,Male
ORD6497,CUST2497,52,PROD1697,India,2021-06-02,2023-07-19,3,cancelled,2022-03-29,413.8,2,18,Clothing,Skirt,Clothing,Female
ORD6498,CUST2498,42,PROD1698,Germany,2022-01-24,2024-07-26,0,active,2024-03-10,341.64,2,12,Sports,Dress,Clothing,Female
ORD6499,CUST2499,38,PROD1699,India,2023-04-24,2023-06-02,4,active,2024-12-15,388.6,3,26,Home,Foundation,Beauty,Male
ORD6500,CUST2500,35,PROD1700,India,2021-07-05,2023-03-07,2,active,2025-03-28,187.87,5,42,Home,Laptop,Electronics,Male
ORD6501,CUST2501,66,PROD1701,India,2021-04-12,2023-03-23,2,cancelled,2021-09-30,618.99,3,3,Home,Microwave,Home,Male
ORD6503,CUST2503,40,PROD1703,Germany,2022-01-16,2024-11-30,4,active,2022-05-17,82.63,9,48,Clothing,Lamp,Home,Male
ORD6504,CUST2504,49,PROD1704,USA,2023-07-05,2024-02-07,5,paused,2023-11-05,262.1,4,37,Sports,Sofa,Home,Male
ORD6505,CUST2505,55,PROD1705,Pakistan,2021-02-16,2022-10-02,3,active,2025-03-04,738.66,2,37,Sports,Tablet,Electronics,Male
ORD6506,CUST2506,25,PROD1706,USA,2022-10-14,2024-03-05,1,active,2023-05-28,2.91,8,48,Beauty,Sofa,Home,Female
ORD6507,CUST2507,26,PROD1707,Canada,2023-01-06,2023-11-30,3,active,2025-07-14,486.08,4,26,Beauty,Basketball,Sports,Male
ORD6508,CUST2508,64,PROD1708,Pakistan,2022-02-08,2025-04-22,0,cancelled,2023-08-25,62.6,6,3,Beauty,Dining Table,Home,Male
ORD6509,CUST2509,34,PROD1709,India,2022-01-24,2022-10-30,3,paused,2022-03-05,522.52,1,11,Sports,Tablet,Electronics,Male
ORD6510,CUST2510,46,PROD1710,UK,2022-05-18,2023-08-06,5,active,2022-11-09,30.67,5,38,Clothing,Basketball,Sports,Male
ORD6511,CUST2511,32,PROD1711,Canada,2021-08-12,2022-04-26,5,cancelled,2024-07-25,224.96,8,15,Home,Jacket,Clothing,Female
ORD6512,CUST2512,20,PROD1712,UK,2022-06-10,2023-02-15,2,cancelled,2025-08-18,2.85,9,34,Clothing,Cycling Helmet,Sports,Male
ORD6514,CUST2514,35,PROD1714,India,2021-03-24,2024-12-26,3,active,2021-09-24,558.66,2,35,Sports,Tablet,Electronics,Female
ORD6516,CUST2516,30,PROD1716,Pakistan,2021-10-08,2022-04-29,1,active,2022-07-08,316.57,6,18,Home,Vacuum Cleaner,Home,Male
ORD6517,CUST2517,28,PROD1717,USA,2022-01-29,2025-06-18,2,active,2024-10-18,243.66,5,37,Clothing,Lamp,Home,Female
ORD6518,CUST2518,55,PROD1718,Canada,2021-10-09,2022-07-29,5,active,2025-04-10,158.84,9,9,Clothing,Sneakers,Clothing,Female
ORD6522,CUST2522,62,PROD1722,India,2021-03-28,2022-11-29,4,cancelled,2021-08-30,341.04,2,5,Beauty,Moisturizer,Beauty,Female
ORD6523,CUST2523,58,PROD1723,Germany,2020-12-17,2024-03-21,0,paused,2023-03-05,205.75,7,5,Clothing,Gaming Console,Electronics,Male
ORD6524,CUST2524,19,PROD1724,UK,2021-07-31,2024-04-29,5,active,2023-07-21,126.42,7,45,Clothing,Gaming Console,Electronics,Female
ORD6526,CUST2526,18,PROD1726,Canada,2020-10-04,2025-05-05,4,active,2025-01-05,87.18,2,14,Home,Microwave,Home,Male
ORD6527,CUST2527,37,PROD1727,USA,2022-10-03,2024-05-21,5,active,2024-11-24,40.23,7,40,Home,Bluetooth Speaker,Electronics,Male
ORD6528,CUST2528,21,PROD1728,USA,2023-02-23,2023-12-01,4,cancelled,2024-05-01,375.8,5,12,Clothing,Sneakers,Clothing,Male
ORD6529,CUST2529,20,PROD1729,USA,2022-06-28,2024-03-10,2,cancelled,2023-02-03,277.5,5,42,Clothing,Nail Polish,Beauty,Male
ORD6530,CUST2530,65,PROD1730,India,2022-09-15,2023-10-24,5,active,2022-11-11,122.48,8,39,Sports,Sofa,Home,Other
ORD6531,CUST2531,47,PROD1731,Canada,2021-11-11,2023-09-27,3,active,2023-06-20,114.92,4,4,Beauty,Jeans,Clothing,Male
ORD6532,CUST2532,53,PROD1732,USA,2022-06-20,2024-07-10,5,active,2025-05-17,292.53,1,4,Sports,Vacuum Cleaner,Home,Male
ORD6533,CUST2533,66,PROD1733,Pakistan,2023-03-04,2025-05-02,1,active,2024-08-08,239.23,3,11,Beauty,Smartwatch,Electronics,Male
ORD6534,CUST2534,35,PROD1734,UK,2021-02-04,2022-12-28,3,cancelled,2022-03-11,120.66,3,10,Electronics,Foundation,Beauty,Male
ORD6535,CUST2535,41,PROD1735,Pakistan,2023-02-25,2024-08-17,2,cancelled,2024-08-17,129.0,9,30,Sports,Yoga Mat,Sports,Female
ORD6536,CUST2536,41,PROD1736,Germany,2023-03-28,2024-09-02,2,active,2025-07-07,184.41,9,41,Sports,Tennis Racket,Sports,Male
ORD6537,CUST2537,43,PROD1737,Canada,2023-04-15,2023-12-31,2,active,2025-04-12,90.24,6,16,Home,Skirt,Clothing,Female
ORD6538,CUST2538,58,PROD1738,Pakistan,2022-10-29,2023-04-03,2,cancelled,2023-09-15,135.02,4,38,Beauty,Jacket,Clothing,Male
ORD6539,CUST2539,59,PROD1739,Canada,2022-03-28,2023-09-14,4,active,2024-09-21,73.1,6,32,Sports,Tablet,Electronics,Female
ORD6540,CUST2540,30,PROD1740,Canada,2020-09-27,2021-01-24,3,paused,2023-10-16,314.7,2,4,Beauty,Bluetooth Speaker,Electronics,Male
ORD6541,CUST2541,54,PROD1741,Canada,2023-04-15,2024-01-02,4,active,2025-03-27,195.83,3,17,Beauty,Moisturizer,Beauty,Female
ORD6542,CUST2542,40,PROD1742,Canada,2021-12-30,2024-10-22,4,cancelled,2025-01-07,226.27,8,15,Home,Skirt,Clothing,Male
ORD6543,CUST2543,49,PROD1743,Germany,2020-11-04,2021-07-30,4,active,2023-06-25,486.7,3,5,Clothing,Sneakers,Clothing,Female
ORD6544,CUST2544,36,PROD1744,USA,2023-05-12,2024-05-16,1,cancelled,2025-06-19,588.03,3,3,Home,Lipstick,Beauty,Female
ORD6546,CUST2546,18,PROD1746,India,2023-03-17,2024-07-29,1,paused,2024-09-19,151.42,1,45,Sports,Lamp,Home,Female
ORD6548,CUST2548,20,PROD1748,Canada,2022-06-19,2025-01-24,2,cancelled,2024-08-02,129.67,8,20,Home,Nail Polish,Beauty,Female
ORD6550,CUST2550,68,PROD1750,UK,2021-10-14,2023-06-26,2,active,2025-01-19,89.49,4,48,Clothing,Vacuum Cleaner,Home,Female
ORD6551,CUST2551,40,PROD1751,Canada,2022-09-09,2023-11-28,0,cancelled,2025-06-14,84.45,8,31,Beauty,Chair,Home,Male
ORD6552,CUST2552,65,PROD1752,Pakistan,2021-03-01,2021-11-12,0,active,2022-01-17,101.16,7,21,Beauty,Shampoo,Beauty,Male
ORD6553,CUST2553,54,PROD1753,Germany,2022-01-23,2024-04-28,3,active,2022-03-03,274.23,4,22,Beauty,Perfume,Beauty,Female
ORD6554,CUST2554,63,PROD1754,India,2022-03-15,2024-02-08,2,paused,2025-05-29,62.25,9,45,Beauty,Tennis Racket,Sports,Male
ORD6555,CUST2555,45,PROD1755,USA,2023-02-10,2024-08-06,5,cancelled,2024-10-25,323.67,5,12,Clothing,Chair,Home,Female
ORD6557,CUST2557,29,PROD1757,Canada,2022-02-21,2022-11-25,3,active,2024-05-18,16.74,4,3,Electronics,Dumbbells,Sports,Female
ORD6558,CUST2558,30,PROD1758,USA,2021-11-06,2023-09-15,2,active,2022-12-09,202.24,6,10,Electronics,Nail Polish,Beauty,Male
ORD6559,CUST2559,57,PROD1759,Germany,2022-10-26,2025-08-09,5,active,2025-08-17,143.16,8,12,Electronics,Nail Polish,Beauty,Female
ORD6561,CUST2561,65,PROD1761,India,2021-09-08,2025-07-03,1,paused,2022-04-22,328.43,5,26,Beauty,Jacket,Clothing,Female
ORD6562,CUST2562,48,PROD1762,India,2021-01-02,2023-04-09,4,active,2021-03-07,298.07,3,7,Clothing,Skirt,Clothing,Male
ORD6563,CUST2563,41,PROD1763,Pakistan,2022-02-20,2022-09-14,2,cancelled,2025-01-22,506.96,1,28,Sports,T-Shirt,Clothing,Female
ORD6564,CUST2564,43,PROD1764,Pakistan,2021-05-24,2025-07-20,1,active,2022-10-17,234.68,4,43,Electronics,T-Shirt,Clothing,Male
ORD6567,CUST2567,35,PROD1767,India,2021-01-27,2021-09-07,1,cancelled,2024-08-13,121.64,8,38,Home,Chair,Home,Male
ORD6568,CUST2568,38,PROD1768,India,2021-03-06,2023-07-26,5,active,2021-12-17,323.96,6,5,Sports,Jeans,Clothing,Female
ORD6569,CUST2569,28,PROD1769,India,2022-07-26,2022-10-11,5,active,2022-10-31,171.03,9,17,Home,Cycling Helmet,Sports,Female
ORD6570,CUST2570,65,PROD1770,India,2022-01-17,2024-03-12,2,paused,2022-11-28,46.66,2,8,Beauty,Nail Polish,Beauty,Male
ORD6571,CUST2571,49,PROD1771,Germany,2021-01-27,2023-05-10,2,paused,2025-06-16,87.07,8,38,Beauty,Smartwatch,Electronics,Female
ORD6572,CUST2572,45,PROD1772,Germany,2022-04-14,2022-10-06,1,active,2025-03-06,169.39,7,5,Sports,Smartphone,Electronics,Female
ORD6573,CUST2573,42,PROD1773,Pakistan,2022-09-23,2023-01-01,0,paused,2022-11-26,206.04,7,29,Electronics,Football,Sports,Female
ORD6574,CUST2574,64,PROD1774,UNKNOWN,2021-12-30,2023-02-12,1,active,2022-07-05,131.98,9,26,Clothing,Sneakers,Clothing,Male
ORD6575,CUST2575,41,PROD1775,Canada,2022-04-23,2024-12-27,3,active,2024-06-05,22.25,2,12,Beauty,Tablet,Electronics,Male
ORD6577,CUST2577,61,PROD1777,Canada,2022-04-18,2024-01-04,2,active,2025-05-24,265.51,5,16,Clothing,Vacuum Cleaner,Home,Male
ORD6578,CUST2578,54,PROD1778,Germany,2020-09-10,2021-03-31,1,paused,2024-06-10,219.54,9,19,Beauty,Jacket,Clothing,Male
ORD6579,CUST2579,61,PROD1779,Pakistan,2021-03-19,2023-08-04,4,active,2021-03-27,255.15,5,41,Electronics,Laptop,Electronics,Male
ORD6581,CUST2581,57,PROD1781,Germany,2021-03-02,2022-05-05,0,cancelled,2021-04-26,253.66,6,38,Home,Skirt,Clothing,Female
ORD6582,CUST2582,59,PROD1782,UNKNOWN,2020-09-10,2024-09-23,0,active,2021-06-21,215.04,3,14,Electronics,Shirt,Clothing,Female
ORD6584,CUST2584,55,PROD1784,Pakistan,2020-12-27,2024-03-17,1,active,2024-11-19,31.81,5,40,Clothing,Sneakers,Clothing,Female
ORD6586,CUST2586,58,PROD1786,USA,2021-07-05,2025-05-01,5,active,2024-03-26,196.24,6,31,Sports,Smartphone,Electronics,Male
ORD6587,CUST2587,24,PROD1787,Germany,2023-06-02,2023-11-13,0,active,2025-05-21,279.32,7,23,Electronics,Sneakers,Clothing,Female
ORD6588,CUST2588,65,PROD1788,Pakistan,2022-12-04,2024-08-08,5,paused,2024-07-09,210.63,8,17,Clothing,Blender,Home,Male
ORD6589,CUST2589,41,PROD1789,Pakistan,2023-07-24,2024-03-07,4,active,2024-09-02,480.9,3,12,Home,Smartwatch,Electronics,Male
ORD6590,CUST2590,59,PROD1790,Canada,2021-06-14,2024-12-23,5,active,2022-12-09,359.75,5,25,Clothing,Shirt,Clothing,Male
ORD6591,CUST2591,63,PROD1791,Germany,2023-06-08,2025-03-21,2,active,2024-02-22,159.41,7,32,Home,Sneakers,Clothing,Other
ORD6592,CUST2592,26,PROD1792,India,2021-06-30,2022-03-13,0,cancelled,2024-06-20,623.01,2,8,Beauty,Chair,Home,Other
ORD6593,CUST2593,34,PROD1793,UK,2022-01-04,2022-02-09,1,paused,2023-09-28,171.77,4,43,Clothing,Shirt,Clothing,Female
ORD6594,CUST2594,53,PROD1794,Germany,2022-09-25,2024-05-10,5,active,2025-06-29,140.03,3,25,Sports,Dress,Clothing,Female
ORD6595,CUST2595,42,PROD1795,Germany,2022-01-18,2024-10-17,4,active,2022-02-19,222.75,5,35,Sports,Sneakers,Clothing,Male
ORD6597,CUST2597,61,PROD1797,UNKNOWN,2021-07-20,2023-12-10,5,paused,2022-05-18,426.44,2,10,Beauty,Skirt,Clothing,Female
ORD6598,CUST2598,47,PROD1798,USA,2022-08-13,2022-08-13,2,active,2024-08-18,274.02,5,22,Sports,Refrigerator,Home,Female
ORD6599,CUST2599,33,PROD1799,Germany,2023-01-13,2025-05-18,4,active,2025-06-29,222.6,6,12,Clothing,Perfume,Beauty,Male
ORD6600,CUST2600,44,PROD1800,Pakistan,2022-07-25,2023-06-17,2,active,2023-01-02,177.18,9,30,Electronics,Tablet,Electronics,Female
ORD6601,CUST2601,58,PROD1801,UK,2022-06-23,2023-02-23,3,cancelled,2024-08-31,506.88,2,47,Clothing,Camera,Electronics,Female
ORD6602,CUST2602,59,PROD1802,India,2020-11-02,2021-06-04,2,cancelled,2020-11-04,142.16,8,1,Clothing,Laptop,Electronics,Female
ORD6603,CUST2603,50,PROD1803,India,2023-07-07,2025-07-15,4,active,2023-12-28,186.9,6,29,Clothing,Vacuum Cleaner,Home,Female
ORD6605,CUST2605,60,PROD1805,Germany,2023-08-18,2024-04-15,5,active,2024-07-01,119.98,7,14,Home,Hoodie,Clothing,Male
ORD6606,CUST2606,43,PROD1806,UK,2021-11-20,2023-09-06,0,active,2022-01-02,428.32,1,38,Electronics,Gaming Console,Electronics,Female
ORD6607,CUST2607,62,PROD1807,India,2023-06-01,2023-11-11,4,active,2024-01-14,434.76,4,30,Clothing,Camera,Electronics,Male
ORD6609,CUST2609,35,PROD1809,USA,2022-04-20,2022-08-27,4,active,2024-04-24,457.86,4,11,Electronics,Refrigerator,Home,Female
ORD6610,CUST2610,18,PROD1810,USA,2022-12-12,2023-02-26,0,paused,2024-03-29,101.26,7,2,Clothing,Dining Table,Home,Female
ORD6611,CUST2611,55,PROD1811,Pakistan,2021-04-19,2025-04-30,4,paused,2022-04-17,96.22,6,20,Beauty,Headphones,Electronics,Male
ORD6612,CUST2612,54,PROD1812,Germany,2023-05-13,2024-09-04,1,cancelled,2023-06-04,231.8,5,16,Clothing,Football,Sports,Female
ORD6613,CUST2613,46,PROD1813,Canada,2023-07-15,2024-07-26,0,active,2024-04-20,322.05,5,24,Clothing,Laptop,Electronics,Female
ORD6614,CUST2614,60,PROD1814,Canada,2021-04-18,2021-06-26,1,cancelled,2023-02-19,69.27,6,43,Sports,Sneakers,Clothing,Male
ORD6616,CUST2616,32,PROD1816,India,2023-07-25,2024-12-03,0,active,2024-10-24,260.12,7,44,Beauty,Cricket Bat,Sports,Male
ORD6617,CUST2617,50,PROD1817,Canada,2022-11-01,2023-03-16,0,active,2023-09-01,161.93,8,43,Beauty,Cricket Bat,Sports,Female
ORD6618,CUST2618,45,PROD1818,UK,2022-10-05,2024-08-03,1,active,2024-10-20,191.99,7,3,Electronics,Lamp,Home,Female
ORD6619,CUST2619,22,PROD1819,Germany,2021-03-26,2024-09-18,2,cancelled,2022-02-28,91.6,9,37,Home,Shirt,Clothing,Male
ORD6620,CUST2620,65,PROD1820,India,2021-05-04,2022-09-05,0,active,2022-04-08,109.84,8,12,Home,Chair,Home,Male
ORD6621,CUST2621,57,PROD1821,USA,2023-08-19,2025-01-06,2,paused,2024-05-31,502.39,2,34,Clothing,Laptop,Electronics,Male
ORD6622,CUST2622,66,PROD1822,Pakistan,2021-12-10,2024-01-28,3,active,2023-12-19,201.65,9,21,Beauty,T-Shirt,Clothing,Male
ORD6623,CUST2623,24,PROD1823,India,2022-08-06,2024-07-18,4,active,2025-08-14,418.77,4,32,Home,Skirt,Clothing,Female
ORD6626,CUST2626,46,PROD1826,Pakistan,2021-10-15,2022-09-02,2,UNKNOWN,2024-06-02,339.15,4,27,Home,Basketball,Sports,Male
ORD6627,CUST2627,23,PROD1827,UK,2020-11-04,2023-06-07,4,active,2024-01-11,375.92,4,26,Electronics,Smartwatch,Electronics,Male
ORD6629,CUST2629,32,PROD1829,Germany,2021-10-18,2024-06-10,5,active,2023-12-27,95.07,9,45,Electronics,T-Shirt,Clothing,Female
ORD6630,CUST2630,36,PROD1830,USA,2023-01-24,2024-12-26,3,cancelled,2025-08-09,166.35,8,43,Beauty,Cricket Bat,Sports,Male
ORD6631,CUST2631,26,PROD1831,Pakistan,2023-05-05,2024-10-02,2,active,2024-02-04,476.29,4,21,Home,Football,Sports,Male
ORD6632,CUST2632,67,PROD1832,UK,2021-01-14,2022-12-30,3,paused,2022-09-03,498.96,3,40,Sports,Football,Sports,Male
ORD6633,CUST2633,61,PROD1833,Canada,2023-01-29,2025-05-14,0,paused,2024-07-14,212.7,4,29,Electronics,Moisturizer,Beauty,Male
ORD6635,CUST2635,62,PROD1835,UK,2022-03-05,2025-07-09,1,active,2024-10-10,317.92,4,23,Electronics,Running Shoes,Sports,Male
ORD6636,CUST2636,45,PROD1836,Pakistan,2023-03-22,2023-08-17,1,paused,2024-10-31,125.84,9,49,Electronics,Smartwatch,Electronics,Female
ORD6637,CUST2637,59,PROD1837,India,2023-05-20,2023-09-16,3,active,2025-07-08,53.62,8,30,Home,Dining Table,Home,Female
ORD6640,CUST2640,37,PROD1840,India,2023-06-09,2024-04-24,2,active,2023-10-03,211.0,7,15,Sports,Shampoo,Beauty,Female
ORD6642,CUST2642,60,PROD1842,Germany,2023-05-06,2023-06-06,5,active,2025-04-02,97.72,8,2,Clothing,Skirt,Clothing,Female
ORD6643,CUST2643,34,PROD1843,India,2021-10-09,2022-02-28,1,cancelled,2025-06-10,410.74,3,39,Home,Smartphone,Electronics,Male
ORD6644,CUST2644,43,PROD1844,Canada,2022-10-20,2024-07-21,0,active,2023-07-25,91.62,6,9,Sports,Hoodie,Clothing,Female
ORD6645,CUST2645,55,PROD1845,India,2022-08-04,2024-06-11,2,cancelled,2023-05-16,173.84,5,46,Home,Laptop,Electronics,Female
ORD6647,CUST2647,40,PROD1847,Pakistan,2022-07-12,2023-11-16,2,cancelled,2024-04-14,358.63,2,6,Clothing,Nail Polish,Beauty,Male
ORD6649,CUST2649,54,PROD1849,India,2021-04-30,2021-09-24,4,active,2025-02-08,112.04,8,29,Clothing,Skirt,Clothing,Male
ORD6651,CUST2651,26,PROD1851,Pakistan,2020-12-17,2022-01-18,3,paused,2024-07-27,714.4,2,30,Electronics,Sofa,Home,Male
ORD6652,CUST2652,21,PROD1852,India,2021-06-18,2022-09-01,2,active,2023-02-17,210.63,6,10,Electronics,Sneakers,Clothing,Female
ORD6653,CUST2653,62,PROD1853,Pakistan,2020-10-06,2023-05-09,5,cancelled,2024-02-24,108.33,8,33,Electronics,Laptop,Electronics,Male
ORD6655,CUST2655,42,PROD1855,Germany,2021-01-10,2021-05-29,2,cancelled,2021-12-01,524.46,1,12,Beauty,Nail Polish,Beauty,Female
ORD6656,CUST2656,35,PROD1856,Canada,2022-08-28,2025-05-05,5,active,2024-07-05,351.58,3,13,Sports,Shampoo,Beauty,Male
ORD6657,CUST2657,69,PROD1857,India,2020-08-20,2025-08-20,5,active,2022-06-17,79.3,9,34,Electronics,Hoodie,Clothing,Other
ORD6658,CUST2658,42,PROD1858,UK,2021-02-05,2025-03-19,0,active,2024-10-01,428.49,3,38,Beauty,Bluetooth Speaker,Electronics,Male
ORD6660,CUST2660,39,PROD1860,Germany,2021-04-28,2022-10-02,0,paused,2025-07-04,137.12,8,20,Clothing,Perfume,Beauty,Male
ORD6661,CUST2661,21,PROD1861,USA,2021-01-04,2023-12-07,1,active,2022-04-23,209.09,3,16,Clothing,Football,Sports,Male
ORD6662,CUST2662,55,PROD1862,Germany,2022-07-06,2024-11-25,4,active,2022-11-08,294.64,4,22,Home,Camera,Electronics,Female
ORD6663,CUST2663,51,PROD1863,Pakistan,2022-11-26,2024-05-12,5,active,2024-01-19,147.02,5,31,Clothing,Skirt,Clothing,Female
ORD6664,CUST2664,64,PROD1864,Pakistan,2021-08-06,2023-09-11,5,cancelled,2024-04-26,327.61,6,19,Clothing,Cycling Helmet,Sports,Male
ORD6666,CUST2666,66,PROD1866,USA,2023-07-07,2024-02-25,2,active,2024-07-02,20.04,7,8,Clothing,Skirt,Clothing,Female
ORD6667,CUST2667,32,PROD1867,Canada,2023-06-10,2025-06-08,4,cancelled,2023-07-07,175.23,9,22,Clothing,Hoodie,Clothing,Female
ORD6668,CUST2668,55,PROD1868,Germany,2021-01-01,2024-02-12,5,active,2022-10-23,330.08,5,34,Electronics,Chair,Home,Male
ORD6669,CUST2669,59,PROD1869,USA,2023-04-07,2023-07-02,5,paused,2025-06-21,240.04,2,36,Home,Camera,Electronics,Male
ORD6670,CUST2670,24,PROD1870,Pakistan,2021-05-14,2022-12-04,0,active,2024-05-18,3.68,9,47,Home,Headphones,Electronics,Female
ORD6671,CUST2671,66,PROD1871,Canada,2020-08-28,2022-01-19,3,active,2023-08-10,323.89,2,37,Home,Lipstick,Beauty,Female
ORD6672,CUST2672,48,PROD1872,Germany,2023-08-13,2025-06-12,4,cancelled,2025-07-18,29.26,9,34,Electronics,Face Wash,Beauty,Female
ORD6674,CUST2674,66,PROD1874,UK,2021-11-14,2023-04-23,5,active,2023-03-31,156.26,8,42,Home,Laptop,Electronics,Male
ORD6677,CUST2677,35,PROD1877,India,2020-10-15,2023-05-09,0,active,2024-03-24,403.86,2,43,Beauty,Headphones,Electronics,Female
ORD6678,CUST2678,27,PROD1878,USA,2021-06-11,2024-01-20,0,active,2023-03-25,163.55,6,48,Electronics,Foundation,Beauty,Female
ORD6679,CUST2679,24,PROD1879,Germany,2021-10-20,2023-07-24,2,paused,2024-05-12,75.07,5,32,Electronics,T-Shirt,Clothing,Female
ORD6680,CUST2680,69,PROD1880,Pakistan,2022-02-12,2022-04-09,0,active,2023-10-16,118.64,8,1,Clothing,Headphones,Electronics,Female
ORD6683,CUST2683,55,PROD1883,USA,2023-02-05,2025-04-21,4,active,2024-04-18,86.01,5,48,Home,Laptop,Electronics,Male
ORD6684,CUST2684,26,PROD1884,India,2022-12-23,2024-11-26,3,active,2024-01-09,306.85,5,11,Home,Microwave,Home,Male
ORD6685,CUST2685,20,PROD1885,Canada,2021-10-13,2025-06-18,1,active,2022-05-18,177.19,3,27,Beauty,Bluetooth Speaker,Electronics,Other
ORD6687,CUST2687,35,PROD1887,UK,2023-02-24,2025-03-15,0,paused,2025-05-02,25.63,4,2,Electronics,Sofa,Home,Male
ORD6688,CUST2688,58,PROD1888,USA,2021-05-23,2021-08-10,2,active,2024-09-20,18.2,6,23,Sports,Jacket,Clothing,Male
ORD6689,CUST2689,50,PROD1889,USA,2020-08-27,2024-03-19,4,UNKNOWN,2023-04-06,200.74,5,38,Sports,Tablet,Electronics,Female
ORD6690,CUST2690,42,PROD1890,Canada,2021-03-29,2025-08-20,0,active,2025-04-28,301.07,6,46,Beauty,Lamp,Home,Female
ORD6691,CUST2691,21,PROD1891,USA,2023-05-04,2023-06-15,0,active,2025-07-06,383.59,3,33,Beauty,Yoga Mat,Sports,Male
ORD6692,CUST2692,46,PROD1892,UK,2023-02-21,2024-05-22,4,cancelled,2025-07-06,159.88,5,31,Electronics,Perfume,Beauty,Male
ORD6693,CUST2693,62,PROD1893,UK,2023-01-07,2024-08-19,3,active,2024-11-24,96.74,6,17,Home,Headphones,Electronics,Male
ORD6694,CUST2694,33,PROD1894,Pakistan,2021-04-18,2025-01-14,1,paused,2024-08-04,147.04,8,12,Sports,Yoga Mat,Sports,Other
ORD6695,CUST2695,59,PROD1895,UK,2022-02-14,2024-12-30,0,active,2024-04-08,67.84,9,12,Electronics,Chair,Home,Male
ORD6697,CUST2697,21,PROD1897,Pakistan,2023-06-22,2024-02-27,1,active,2024-01-23,257.6,7,34,Sports,Conditioner,Beauty,Male
ORD6698,CUST2698,62,PROD1898,Pakistan,2020-09-21,2022-07-11,4,paused,2025-07-17,200.49,2,41,Electronics,Smartphone,Electronics,Female
ORD6699,CUST2699,52,PROD1899,Pakistan,2023-05-16,2025-05-19,3,active,2023-06-22,80.9,9,22,Electronics,Camera,Electronics,Male
ORD6700,CUST2700,44,PROD1900,Germany,2023-03-26,2024-05-17,3,cancelled,2024-06-01,157.67,9,13,Sports,Tablet,Electronics,Male
ORD6701,CUST2701,65,PROD1901,USA,2020-09-26,2024-01-16,5,active,2024-06-20,104.98,8,26,Home,Shirt,Clothing,Female
ORD6702,CUST2702,50,PROD1902,Pakistan,2022-12-30,2024-07-08,4,active,2024-09-05,62.9,4,13,Clothing,Foundation,Beauty,Female
ORD6703,CUST2703,30,PROD1903,Canada,2020-12-02,2025-04-22,4,cancelled,2023-07-20,145.29,3,24,Clothing,Chair,Home,Male
ORD6706,CUST2706,40,PROD1906,UK,2021-11-08,2025-01-24,3,cancelled,2022-07-14,165.58,8,21,Electronics,Blender,Home,Female
ORD6707,CUST2707,39,PROD1907,USA,2022-01-11,2025-06-14,5,active,2022-11-20,93.48,9,39,Clothing,Headphones,Electronics,Female
ORD6708,CUST2708,33,PROD1908,USA,2021-09-27,2024-10-12,1,cancelled,2025-08-10,227.54,8,10,Sports,Sofa,Home,Female
ORD6709,CUST2709,40,PROD1909,USA,2023-03-13,2025-04-20,1,paused,2023-08-20,259.94,6,35,Clothing,Jeans,Clothing,Male
ORD6710,CUST2710,20,PROD1910,India,2022-03-30,2024-02-09,0,UNKNOWN,2024-01-26,232.0,8,39,Electronics,Shirt,Clothing,Female
ORD6711,CUST2711,47,PROD1911,India,2022-04-02,2024-09-04,5,paused,2023-02-01,184.92,7,34,Home,Tablet,Electronics,Male
ORD6712,CUST2712,53,PROD1912,UK,2023-03-06,2025-05-21,2,active,2024-04-02,186.91,6,30,Clothing,Jeans,Clothing,Male
ORD6713,CUST2713,66,PROD1913,India,2021-08-04,2025-04-09,4,active,2024-01-11,82.59,9,46,Beauty,Refrigerator,Home,Female
ORD6715,CUST2715,48,PROD1915,Pakistan,2022-07-16,2024-05-13,4,paused,2023-12-20,244.96,4,7,Electronics,Chair,Home,Male
ORD6717,CUST2717,43,PROD1917,Pakistan,2023-04-01,2025-01-22,4,active,2023-05-12,27.61,9,42,Clothing,Dumbbells,Sports,Male
ORD6718,CUST2718,18,PROD1918,Canada,2022-01-18,2022-02-13,5,cancelled,2025-01-24,30.43,9,18,Beauty,Camera,Electronics,Male
ORD6720,CUST2720,22,PROD1920,USA,2023-01-10,2025-05-26,3,paused,2024-12-21,175.59,9,41,Home,Jeans,Clothing,Female
ORD6721,CUST2721,18,PROD1921,UK,2020-10-09,2024-04-06,2,active,2023-12-25,362.98,4,27,Clothing,Dining Table,Home,Female
ORD6722,CUST2722,25,PROD1922,UNKNOWN,2022-06-14,2024-01-22,3,cancelled,2024-08-28,473.31,3,2,Electronics,Face Wash,Beauty,Female
ORD6723,CUST2723,18,PROD1923,UK,2022-09-29,2024-09-29,3,active,2023-03-30,156.06,6,9,Electronics,Foundation,Beauty,Female
ORD6724,CUST2724,42,PROD1924,USA,2023-06-23,2023-09-13,4,active,2023-07-28,14.15,5,31,Home,Dumbbells,Sports,Male
